tanggal,id_produk,nama_produk,kategori_produk,harga_satuan,stok_awal,stok_akhir,jumlah_terjual,total_penjualan,diskon_persen,promo_aktif,biaya_promosi,kanal_penjualan,hari_dalam_minggu,akhir_pekan,bulan,musim_ramadan_lebaran,cuaca,jumlah_pengunjung,rating_produk
2025-05-21,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,45,13,32,608000,0,0,0,campuran,Wednesday,0,5,0,berawan,93,4.2
2025-05-21,P010,Aksesori ponsel,aksesoris,25500,25,1,24,612000,0,0,0,offline,Wednesday,0,5,0,berawan,93,4.0
2025-05-21,P011,Buket mini,kerajinan,45500,14,4,10,455000,0,0,0,online,Wednesday,0,5,0,berawan,93,4.8
2025-05-21,P012,Paket hampers,kerajinan,94500,7,0,7,661500,0,0,0,online,Wednesday,0,5,0,berawan,93,4.6
2025-05-22,P001,Paket nasi lauk,makanan_minuman,17500,91,39,52,864500,5,1,45500,offline,Thursday,0,5,0,cerah,122,4.6
2025-05-22,P002,Minuman kopi susu,makanan_minuman,14000,169,107,62,737800,15,1,130200,campuran,Thursday,0,5,0,cerah,122,4.8
2025-05-22,P003,Snack kemasan lokal,makanan_minuman,8500,80,35,45,382500,0,0,0,offline,Thursday,0,5,0,cerah,122,4.4
2025-05-22,P004,Kaos basic,fashion,62500,18,3,15,937500,0,0,0,online,Thursday,0,5,0,cerah,122,4.5
2025-05-22,P005,Hijab polos,fashion,42500,29,18,11,467500,0,0,0,campuran,Thursday,0,5,0,cerah,122,4.4
2025-05-22,P006,Sandal harian,fashion,56000,15,4,11,616000,0,0,0,offline,Thursday,0,5,0,cerah,122,4.4
2025-05-22,P007,Sabun cuci literan,kebutuhan_rumah,17000,51,27,24,408000,0,0,0,campuran,Thursday,0,5,0,cerah,122,4.1
2025-05-22,P008,Beras 5 kg,kebutuhan_rumah,72000,14,0,14,1008000,0,0,0,online,Thursday,0,5,0,cerah,122,4.6
2025-05-22,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,40,11,29,551000,0,0,0,offline,Thursday,0,5,0,cerah,122,4.3
2025-05-22,P010,Aksesori ponsel,aksesoris,24500,35,8,27,661500,0,0,0,offline,Thursday,0,5,0,cerah,122,4.0
2025-05-22,P011,Buket mini,kerajinan,45500,16,5,11,500500,0,0,0,offline,Thursday,0,5,0,cerah,122,4.7
2025-05-22,P012,Paket hampers,kerajinan,94000,7,0,7,658000,0,0,0,offline,Thursday,0,5,0,cerah,122,4.3
2025-05-23,P001,Paket nasi lauk,makanan_minuman,18000,36,6,30,540000,0,0,0,online,Friday,0,5,0,cerah,111,4.2
2025-05-23,P002,Minuman kopi susu,makanan_minuman,15500,58,28,30,465000,0,0,0,online,Friday,0,5,0,cerah,111,4.4
2025-05-23,P003,Snack kemasan lokal,makanan_minuman,8500,97,36,61,466600,10,1,51800,online,Friday,0,5,0,cerah,111,4.3
2025-05-23,P004,Kaos basic,fashion,63500,17,3,14,889000,0,0,0,offline,Friday,0,5,0,cerah,111,4.5
2025-05-23,P005,Hijab polos,fashion,41000,27,6,21,861000,0,0,0,campuran,Friday,0,5,0,cerah,111,4.4
2025-05-23,P006,Sandal harian,fashion,53500,11,4,7,374500,0,0,0,online,Friday,0,5,0,cerah,111,4.2
2025-05-23,P007,Sabun cuci literan,kebutuhan_rumah,17500,36,14,22,385000,0,0,0,offline,Friday,0,5,0,cerah,111,4.2
2025-05-23,P008,Beras 5 kg,kebutuhan_rumah,70500,46,26,20,1269000,10,1,141000,offline,Friday,0,5,0,cerah,111,4.4
2025-05-23,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,38,6,32,624000,0,0,0,online,Friday,0,5,0,cerah,111,4.5
2025-05-23,P010,Aksesori ponsel,aksesoris,25500,35,17,18,459000,0,0,0,online,Friday,0,5,0,cerah,111,4.1
2025-05-23,P011,Buket mini,kerajinan,46000,12,7,5,230000,0,0,0,offline,Friday,0,5,0,cerah,111,4.7
2025-05-23,P012,Paket hampers,kerajinan,101000,11,6,5,505000,0,0,0,campuran,Friday,0,5,0,cerah,111,4.8
2025-05-24,P001,Paket nasi lauk,makanan_minuman,18500,69,12,57,1054500,0,0,0,campuran,Saturday,1,5,0,berawan,129,4.5
2025-05-24,P002,Minuman kopi susu,makanan_minuman,15500,61,10,51,790500,0,0,0,offline,Saturday,1,5,0,berawan,129,4.5
2025-05-24,P003,Snack kemasan lokal,makanan_minuman,9000,96,39,57,513000,0,0,0,offline,Saturday,1,5,0,berawan,129,4.5
2025-05-24,P004,Kaos basic,fashion,66000,30,12,18,1188000,0,0,0,campuran,Saturday,1,5,0,berawan,129,4.3
2025-05-24,P005,Hijab polos,fashion,44000,50,6,44,1742400,10,1,193600,campuran,Saturday,1,5,0,berawan,129,4.6
2025-05-24,P006,Sandal harian,fashion,55000,23,14,9,495000,0,0,0,offline,Saturday,1,5,0,berawan,129,4.0
2025-05-24,P007,Sabun cuci literan,kebutuhan_rumah,17000,51,15,36,612000,0,0,0,campuran,Saturday,1,5,0,berawan,129,4.3
2025-05-24,P008,Beras 5 kg,kebutuhan_rumah,73000,35,16,19,1387000,0,0,0,campuran,Saturday,1,5,0,berawan,129,4.5
2025-05-24,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,57,20,37,703000,0,0,0,offline,Saturday,1,5,0,berawan,129,4.3
2025-05-24,P010,Aksesori ponsel,aksesoris,23500,44,19,25,587500,0,0,0,offline,Saturday,1,5,0,berawan,129,4.0
2025-05-24,P011,Buket mini,kerajinan,46000,31,16,15,621000,10,1,69000,campuran,Saturday,1,5,0,berawan,129,4.7
2025-05-24,P012,Paket hampers,kerajinan,94500,15,8,7,628400,5,1,33100,offline,Saturday,1,5,0,berawan,129,4.5
2025-05-25,P001,Paket nasi lauk,makanan_minuman,18000,73,27,46,828000,0,0,0,campuran,Sunday,1,5,0,berawan,122,4.4
2025-05-25,P002,Minuman kopi susu,makanan_minuman,15000,118,42,76,1026000,10,1,114000,offline,Sunday,1,5,0,berawan,122,4.5
2025-05-25,P003,Snack kemasan lokal,makanan_minuman,8500,92,38,54,459000,0,0,0,offline,Sunday,1,5,0,berawan,122,4.0
2025-05-25,P004,Kaos basic,fashion,63000,20,7,13,819000,0,0,0,offline,Sunday,1,5,0,berawan,122,4.4
2025-05-25,P005,Hijab polos,fashion,42000,42,21,21,882000,0,0,0,campuran,Sunday,1,5,0,berawan,122,4.4
2025-05-25,P006,Sandal harian,fashion,56000,34,19,15,714000,15,1,126000,campuran,Sunday,1,5,0,berawan,122,3.9
2025-05-25,P007,Sabun cuci literan,kebutuhan_rumah,16500,64,7,57,846400,10,1,94000,campuran,Sunday,1,5,0,berawan,122,4.7
2025-05-25,P008,Beras 5 kg,kebutuhan_rumah,68500,26,2,24,1644000,0,0,0,campuran,Sunday,1,5,0,berawan,122,4.7
2025-05-25,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,82,11,71,1247800,5,1,65700,campuran,Sunday,1,5,0,berawan,122,4.4
2025-05-25,P010,Aksesori ponsel,aksesoris,24500,42,22,20,490000,0,0,0,offline,Sunday,1,5,0,berawan,122,4.1
2025-05-25,P011,Buket mini,kerajinan,45000,20,6,14,630000,0,0,0,offline,Sunday,1,5,0,berawan,122,4.7
2025-05-25,P012,Paket hampers,kerajinan,99000,13,0,13,1287000,0,0,0,campuran,Sunday,1,5,0,berawan,122,4.4
2025-05-26,P001,Paket nasi lauk,makanan_minuman,17500,65,28,37,647500,0,0,0,online,Monday,0,5,0,cerah,95,4.6
2025-05-26,P002,Minuman kopi susu,makanan_minuman,15000,77,14,63,897800,5,1,47200,offline,Monday,0,5,0,cerah,95,4.5
2025-05-26,P003,Snack kemasan lokal,makanan_minuman,9000,53,10,43,387000,0,0,0,offline,Monday,0,5,0,cerah,95,4.5
2025-05-26,P004,Kaos basic,fashion,65500,18,0,18,1179000,0,0,0,campuran,Monday,0,5,0,cerah,95,3.9
2025-05-26,P005,Hijab polos,fashion,41500,27,10,17,705500,0,0,0,offline,Monday,0,5,0,cerah,95,4.5
2025-05-26,P006,Sandal harian,fashion,58000,23,10,13,640900,15,1,113100,offline,Monday,0,5,0,cerah,95,4.2
2025-05-26,P007,Sabun cuci literan,kebutuhan_rumah,17000,39,15,24,408000,0,0,0,offline,Monday,0,5,0,cerah,95,4.0
2025-05-26,P008,Beras 5 kg,kebutuhan_rumah,70500,22,9,13,916500,0,0,0,online,Monday,0,5,0,cerah,95,4.1
2025-05-26,P009,Minyak goreng 1 liter,kebutuhan_rumah,20000,36,17,19,380000,0,0,0,online,Monday,0,5,0,cerah,95,4.3
2025-05-26,P010,Aksesori ponsel,aksesoris,26500,33,15,18,477000,0,0,0,offline,Monday,0,5,0,cerah,95,4.1
2025-05-26,P011,Buket mini,kerajinan,46500,13,3,10,465000,0,0,0,online,Monday,0,5,0,cerah,95,4.7
2025-05-26,P012,Paket hampers,kerajinan,97000,14,3,11,960300,10,1,106700,online,Monday,0,5,0,cerah,95,4.5
2025-05-27,P001,Paket nasi lauk,makanan_minuman,17500,61,39,22,385000,0,0,0,campuran,Tuesday,0,5,0,hujan_deras,81,4.6
2025-05-27,P002,Minuman kopi susu,makanan_minuman,15000,47,16,31,465000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.5
2025-05-27,P003,Snack kemasan lokal,makanan_minuman,9000,51,23,28,252000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,3.9
2025-05-27,P004,Kaos basic,fashion,65500,17,6,11,720500,0,0,0,campuran,Tuesday,0,5,0,hujan_deras,81,4.1
2025-05-27,P005,Hijab polos,fashion,43000,15,7,8,344000,0,0,0,online,Tuesday,0,5,0,hujan_deras,81,4.4
2025-05-27,P006,Sandal harian,fashion,55000,11,1,10,550000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.0
2025-05-27,P007,Sabun cuci literan,kebutuhan_rumah,16500,32,10,22,363000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.0
2025-05-27,P008,Beras 5 kg,kebutuhan_rumah,67000,22,10,12,804000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.4
2025-05-27,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,30,8,22,397100,5,1,20900,online,Tuesday,0,5,0,hujan_deras,81,4.2
2025-05-27,P010,Aksesori ponsel,aksesoris,24000,29,8,21,504000,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.0
2025-05-27,P011,Buket mini,kerajinan,41500,9,2,7,290500,0,0,0,online,Tuesday,0,5,0,hujan_deras,81,4.6
2025-05-27,P012,Paket hampers,kerajinan,89500,5,0,5,447500,0,0,0,offline,Tuesday,0,5,0,hujan_deras,81,4.6
2025-05-28,P001,Paket nasi lauk,makanan_minuman,18000,71,36,35,535500,15,1,94500,campuran,Wednesday,0,5,0,hujan_deras,69,4.6
2025-05-28,P002,Minuman kopi susu,makanan_minuman,15500,29,8,21,325500,0,0,0,online,Wednesday,0,5,0,hujan_deras,69,4.2
2025-05-28,P003,Snack kemasan lokal,makanan_minuman,9500,58,19,39,370500,0,0,0,campuran,Wednesday,0,5,0,hujan_deras,69,4.2
2025-05-28,P004,Kaos basic,fashion,69000,10,9,1,69000,0,0,0,offline,Wednesday,0,5,0,hujan_deras,69,4.1
2025-05-28,P005,Hijab polos,fashion,42500,19,9,10,425000,0,0,0,offline,Wednesday,0,5,0,hujan_deras,69,4.5
2025-05-28,P006,Sandal harian,fashion,53000,13,6,7,315400,15,1,55600,campuran,Wednesday,0,5,0,hujan_deras,69,3.8
2025-05-28,P007,Sabun cuci literan,kebutuhan_rumah,17000,24,0,24,408000,0,0,0,campuran,Wednesday,0,5,0,hujan_deras,69,4.3
2025-05-28,P008,Beras 5 kg,kebutuhan_rumah,76000,18,13,5,380000,0,0,0,online,Wednesday,0,5,0,hujan_deras,69,4.8
2025-05-28,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,24,7,17,323000,0,0,0,online,Wednesday,0,5,0,hujan_deras,69,4.3
2025-05-28,P010,Aksesori ponsel,aksesoris,25000,23,11,12,300000,0,0,0,offline,Wednesday,0,5,0,hujan_deras,69,4.1
2025-05-28,P011,Buket mini,kerajinan,43500,7,3,4,174000,0,0,0,offline,Wednesday,0,5,0,hujan_deras,69,4.5
2025-05-28,P012,Paket hampers,kerajinan,100000,7,4,3,300000,0,0,0,offline,Wednesday,0,5,0,hujan_deras,69,4.6
2025-05-29,P001,Paket nasi lauk,makanan_minuman,17500,68,32,36,630000,0,0,0,campuran,Thursday,0,5,0,berawan,81,4.6
2025-05-29,P002,Minuman kopi susu,makanan_minuman,15000,63,29,34,510000,0,0,0,offline,Thursday,0,5,0,berawan,81,4.2
2025-05-29,P003,Snack kemasan lokal,makanan_minuman,9000,58,24,34,306000,0,0,0,online,Thursday,0,5,0,berawan,81,4.1
2025-05-29,P004,Kaos basic,fashion,67500,15,7,8,540000,0,0,0,offline,Thursday,0,5,0,berawan,81,4.3
2025-05-29,P005,Hijab polos,fashion,40000,24,9,15,600000,0,0,0,campuran,Thursday,0,5,0,berawan,81,4.6
2025-05-29,P006,Sandal harian,fashion,57500,12,5,7,402500,0,0,0,offline,Thursday,0,5,0,berawan,81,4.1
2025-05-29,P007,Sabun cuci literan,kebutuhan_rumah,17500,38,8,30,525000,0,0,0,campuran,Thursday,0,5,0,berawan,81,4.3
2025-05-29,P008,Beras 5 kg,kebutuhan_rumah,77000,22,13,9,693000,0,0,0,offline,Thursday,0,5,0,berawan,81,4.8
2025-05-29,P009,Minyak goreng 1 liter,kebutuhan_rumah,17500,33,8,25,437500,0,0,0,online,Thursday,0,5,0,berawan,81,4.2
2025-05-29,P010,Aksesori ponsel,aksesoris,24500,29,2,27,661500,0,0,0,campuran,Thursday,0,5,0,berawan,81,4.2
2025-05-29,P011,Buket mini,kerajinan,45500,10,0,10,455000,0,0,0,campuran,Thursday,0,5,0,berawan,81,4.7
2025-05-29,P012,Paket hampers,kerajinan,100000,9,2,7,700000,0,0,0,online,Thursday,0,5,0,berawan,81,4.8
2025-05-30,P001,Paket nasi lauk,makanan_minuman,19000,63,19,44,836000,0,0,0,online,Friday,0,5,0,cerah,106,4.5
2025-05-30,P002,Minuman kopi susu,makanan_minuman,16000,66,23,43,688000,0,0,0,online,Friday,0,5,0,cerah,106,4.3
2025-05-30,P003,Snack kemasan lokal,makanan_minuman,9000,77,19,58,522000,0,0,0,campuran,Friday,0,5,0,cerah,106,4.4
2025-05-30,P004,Kaos basic,fashion,60500,20,11,9,544500,0,0,0,offline,Friday,0,5,0,cerah,106,4.4
2025-05-30,P005,Hijab polos,fashion,42000,34,6,28,1058400,10,1,117600,online,Friday,0,5,0,cerah,106,4.4
2025-05-30,P006,Sandal harian,fashion,51000,19,7,12,612000,0,0,0,offline,Friday,0,5,0,cerah,106,4.2
2025-05-30,P007,Sabun cuci literan,kebutuhan_rumah,17000,49,19,30,510000,0,0,0,offline,Friday,0,5,0,cerah,106,4.2
2025-05-30,P008,Beras 5 kg,kebutuhan_rumah,75000,19,0,19,1425000,0,0,0,campuran,Friday,0,5,0,cerah,106,4.7
2025-05-30,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,67,21,46,786600,10,1,87400,offline,Friday,0,5,0,cerah,106,4.1
2025-05-30,P010,Aksesori ponsel,aksesoris,25000,64,29,35,700000,20,1,175000,campuran,Friday,0,5,0,cerah,106,4.2
2025-05-30,P011,Buket mini,kerajinan,43500,15,1,14,609000,0,0,0,campuran,Friday,0,5,0,cerah,106,4.8
2025-05-30,P012,Paket hampers,kerajinan,96000,7,0,7,672000,0,0,0,offline,Friday,0,5,0,cerah,106,4.7
2025-05-31,P001,Paket nasi lauk,makanan_minuman,16500,58,11,47,775500,0,0,0,offline,Saturday,1,5,0,hujan_ringan,117,4.4
2025-05-31,P002,Minuman kopi susu,makanan_minuman,15000,110,47,63,897800,5,1,47200,offline,Saturday,1,5,0,hujan_ringan,117,4.7
2025-05-31,P003,Snack kemasan lokal,makanan_minuman,9000,98,53,45,405000,0,0,0,online,Saturday,1,5,0,hujan_ringan,117,3.9
2025-05-31,P004,Kaos basic,fashion,64000,18,3,15,960000,0,0,0,offline,Saturday,1,5,0,hujan_ringan,117,4.1
2025-05-31,P005,Hijab polos,fashion,41500,25,8,17,705500,0,0,0,offline,Saturday,1,5,0,hujan_ringan,117,4.6
2025-05-31,P006,Sandal harian,fashion,55000,16,0,16,880000,0,0,0,online,Saturday,1,5,0,hujan_ringan,117,4.0
2025-05-31,P007,Sabun cuci literan,kebutuhan_rumah,17000,77,34,43,694400,5,1,36600,campuran,Saturday,1,5,0,hujan_ringan,117,4.4
2025-05-31,P008,Beras 5 kg,kebutuhan_rumah,69500,28,12,16,1056400,5,1,55600,campuran,Saturday,1,5,0,hujan_ringan,117,4.7
2025-05-31,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,61,12,49,884400,5,1,46600,offline,Saturday,1,5,0,hujan_ringan,117,4.3
2025-05-31,P010,Aksesori ponsel,aksesoris,23500,41,21,20,470000,0,0,0,online,Saturday,1,5,0,hujan_ringan,117,3.9
2025-05-31,P011,Buket mini,kerajinan,42500,20,0,20,765000,10,1,85000,offline,Saturday,1,5,0,hujan_ringan,117,4.6
2025-05-31,P012,Paket hampers,kerajinan,95000,15,3,12,969000,15,1,171000,offline,Saturday,1,5,0,hujan_ringan,117,4.2
2025-06-01,P001,Paket nasi lauk,makanan_minuman,18000,56,4,52,936000,0,0,0,online,Sunday,1,6,0,berawan,140,4.3
2025-06-01,P002,Minuman kopi susu,makanan_minuman,14500,92,39,53,768500,0,0,0,online,Sunday,1,6,0,berawan,140,4.5
2025-06-01,P003,Snack kemasan lokal,makanan_minuman,9500,88,18,70,665000,0,0,0,offline,Sunday,1,6,0,berawan,140,4.3
2025-06-01,P004,Kaos basic,fashion,65500,24,7,17,1113500,0,0,0,online,Sunday,1,6,0,berawan,140,4.3
2025-06-01,P005,Hijab polos,fashion,39500,44,13,31,1224500,0,0,0,offline,Sunday,1,6,0,berawan,140,4.4
2025-06-01,P006,Sandal harian,fashion,51000,25,0,25,1275000,0,0,0,campuran,Sunday,1,6,0,berawan,140,4.2
2025-06-01,P007,Sabun cuci literan,kebutuhan_rumah,17500,69,19,50,831200,5,1,43800,offline,Sunday,1,6,0,berawan,140,4.4
2025-06-01,P008,Beras 5 kg,kebutuhan_rumah,72000,42,19,23,1490400,10,1,165600,offline,Sunday,1,6,0,berawan,140,4.9
2025-06-01,P009,Minyak goreng 1 liter,kebutuhan_rumah,17500,53,21,32,560000,0,0,0,online,Sunday,1,6,0,berawan,140,4.4
2025-06-01,P010,Aksesori ponsel,aksesoris,25500,69,36,33,757400,10,1,84200,offline,Sunday,1,6,0,berawan,140,3.8
2025-06-01,P011,Buket mini,kerajinan,45500,20,11,9,409500,0,0,0,offline,Sunday,1,6,0,berawan,140,4.8
2025-06-01,P012,Paket hampers,kerajinan,98000,13,7,6,588000,0,0,0,offline,Sunday,1,6,0,berawan,140,4.8
2025-06-02,P001,Paket nasi lauk,makanan_minuman,18000,56,12,44,792000,0,0,0,offline,Monday,0,6,0,cerah,97,4.3
2025-06-02,P002,Minuman kopi susu,makanan_minuman,14500,63,28,35,507500,0,0,0,online,Monday,0,6,0,cerah,97,4.7
2025-06-02,P003,Snack kemasan lokal,makanan_minuman,8500,78,17,61,518500,0,0,0,campuran,Monday,0,6,0,cerah,97,4.3
2025-06-02,P004,Kaos basic,fashion,61000,24,7,17,1037000,0,0,0,online,Monday,0,6,0,cerah,97,4.4
2025-06-02,P005,Hijab polos,fashion,41000,34,8,26,1066000,0,0,0,online,Monday,0,6,0,cerah,97,4.4
2025-06-02,P006,Sandal harian,fashion,55500,15,2,13,721500,0,0,0,offline,Monday,0,6,0,cerah,97,4.2
2025-06-02,P007,Sabun cuci literan,kebutuhan_rumah,17000,49,24,25,425000,0,0,0,offline,Monday,0,6,0,cerah,97,4.3
2025-06-02,P008,Beras 5 kg,kebutuhan_rumah,74500,21,6,15,1061600,5,1,55900,online,Monday,0,6,0,cerah,97,4.7
2025-06-02,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,42,24,18,342000,0,0,0,offline,Monday,0,6,0,cerah,97,4.6
2025-06-02,P010,Aksesori ponsel,aksesoris,24000,28,6,22,528000,0,0,0,campuran,Monday,0,6,0,cerah,97,4.0
2025-06-02,P011,Buket mini,kerajinan,45000,15,5,10,450000,0,0,0,offline,Monday,0,6,0,cerah,97,4.9
2025-06-02,P012,Paket hampers,kerajinan,95500,10,3,7,668500,0,0,0,campuran,Monday,0,6,0,cerah,97,4.4
2025-06-03,P001,Paket nasi lauk,makanan_minuman,17500,54,21,33,577500,0,0,0,offline,Tuesday,0,6,0,hujan_ringan,94,4.7
2025-06-03,P002,Minuman kopi susu,makanan_minuman,14500,62,11,51,739500,0,0,0,campuran,Tuesday,0,6,0,hujan_ringan,94,4.4
2025-06-03,P003,Snack kemasan lokal,makanan_minuman,9500,45,3,42,399000,0,0,0,offline,Tuesday,0,6,0,hujan_ringan,94,4.2
2025-06-03,P004,Kaos basic,fashion,66000,27,14,13,858000,0,0,0,offline,Tuesday,0,6,0,hujan_ringan,94,4.2
2025-06-03,P005,Hijab polos,fashion,44000,22,8,14,616000,0,0,0,campuran,Tuesday,0,6,0,hujan_ringan,94,4.6
2025-06-03,P006,Sandal harian,fashion,57000,13,1,12,684000,0,0,0,offline,Tuesday,0,6,0,hujan_ringan,94,4.3
2025-06-03,P007,Sabun cuci literan,kebutuhan_rumah,17000,41,26,15,255000,0,0,0,campuran,Tuesday,0,6,0,hujan_ringan,94,4.2
2025-06-03,P008,Beras 5 kg,kebutuhan_rumah,73500,17,3,14,1029000,0,0,0,online,Tuesday,0,6,0,hujan_ringan,94,4.8
2025-06-03,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,43,18,25,462500,0,0,0,campuran,Tuesday,0,6,0,hujan_ringan,94,4.5
2025-06-03,P010,Aksesori ponsel,aksesoris,25500,22,7,15,382500,0,0,0,online,Tuesday,0,6,0,hujan_ringan,94,4.3
2025-06-03,P011,Buket mini,kerajinan,47500,11,4,7,332500,0,0,0,offline,Tuesday,0,6,0,hujan_ringan,94,4.6
2025-06-03,P012,Paket hampers,kerajinan,91500,9,4,5,434600,5,1,22900,offline,Tuesday,0,6,0,hujan_ringan,94,4.5
2025-06-04,P001,Paket nasi lauk,makanan_minuman,18000,58,9,49,882000,0,0,0,campuran,Wednesday,0,6,0,cerah,101,4.7
2025-06-04,P002,Minuman kopi susu,makanan_minuman,15000,38,11,27,405000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.4
2025-06-04,P003,Snack kemasan lokal,makanan_minuman,9000,63,12,51,459000,0,0,0,offline,Wednesday,0,6,0,cerah,101,4.0
2025-06-04,P004,Kaos basic,fashion,65000,21,14,7,455000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.6
2025-06-04,P005,Hijab polos,fashion,42000,35,16,19,798000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.3
2025-06-04,P006,Sandal harian,fashion,54000,20,9,11,594000,0,0,0,campuran,Wednesday,0,6,0,cerah,101,4.0
2025-06-04,P007,Sabun cuci literan,kebutuhan_rumah,16500,52,13,39,579200,10,1,64400,offline,Wednesday,0,6,0,cerah,101,4.2
2025-06-04,P008,Beras 5 kg,kebutuhan_rumah,68000,16,8,8,544000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.4
2025-06-04,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,52,20,32,608000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.4
2025-06-04,P010,Aksesori ponsel,aksesoris,23500,49,19,30,564000,20,1,141000,offline,Wednesday,0,6,0,cerah,101,4.0
2025-06-04,P011,Buket mini,kerajinan,46500,12,0,12,558000,0,0,0,online,Wednesday,0,6,0,cerah,101,4.5
2025-06-04,P012,Paket hampers,kerajinan,99000,11,5,6,594000,0,0,0,offline,Wednesday,0,6,0,cerah,101,4.6
2025-06-05,P001,Paket nasi lauk,makanan_minuman,17500,35,12,23,402500,0,0,0,offline,Thursday,0,6,0,hujan_deras,93,4.8
2025-06-05,P002,Minuman kopi susu,makanan_minuman,14500,50,10,40,580000,0,0,0,campuran,Thursday,0,6,0,hujan_deras,93,4.5
2025-06-05,P003,Snack kemasan lokal,makanan_minuman,8500,53,13,40,340000,0,0,0,online,Thursday,0,6,0,hujan_deras,93,4.2
2025-06-05,P004,Kaos basic,fashion,68500,15,0,15,1027500,0,0,0,campuran,Thursday,0,6,0,hujan_deras,93,4.3
2025-06-05,P005,Hijab polos,fashion,41500,24,14,10,415000,0,0,0,online,Thursday,0,6,0,hujan_deras,93,4.3
2025-06-05,P006,Sandal harian,fashion,59000,15,0,15,885000,0,0,0,offline,Thursday,0,6,0,hujan_deras,93,4.5
2025-06-05,P007,Sabun cuci literan,kebutuhan_rumah,18000,44,17,27,437400,10,1,48600,offline,Thursday,0,6,0,hujan_deras,93,4.3
2025-06-05,P008,Beras 5 kg,kebutuhan_rumah,70500,16,9,7,493500,0,0,0,online,Thursday,0,6,0,hujan_deras,93,4.7
2025-06-05,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,21,9,12,216000,0,0,0,online,Thursday,0,6,0,hujan_deras,93,4.1
2025-06-05,P010,Aksesori ponsel,aksesoris,24000,19,11,8,192000,0,0,0,online,Thursday,0,6,0,hujan_deras,93,4.1
2025-06-05,P011,Buket mini,kerajinan,43500,9,4,5,217500,0,0,0,offline,Thursday,0,6,0,hujan_deras,93,4.8
2025-06-05,P012,Paket hampers,kerajinan,95500,6,3,3,286500,0,0,0,offline,Thursday,0,6,0,hujan_deras,93,4.6
2025-06-06,P001,Paket nasi lauk,makanan_minuman,17500,48,20,28,490000,0,0,0,offline,Friday,0,6,0,berawan,69,4.6
2025-06-06,P002,Minuman kopi susu,makanan_minuman,14000,62,14,48,672000,0,0,0,campuran,Friday,0,6,0,berawan,69,4.5
2025-06-06,P003,Snack kemasan lokal,makanan_minuman,9500,53,23,30,285000,0,0,0,online,Friday,0,6,0,berawan,69,4.5
2025-06-06,P004,Kaos basic,fashion,65500,18,2,16,1048000,0,0,0,campuran,Friday,0,6,0,berawan,69,4.2
2025-06-06,P005,Hijab polos,fashion,40500,24,5,19,769500,0,0,0,offline,Friday,0,6,0,berawan,69,4.3
2025-06-06,P006,Sandal harian,fashion,59000,19,10,9,531000,0,0,0,offline,Friday,0,6,0,berawan,69,4.0
2025-06-06,P007,Sabun cuci literan,kebutuhan_rumah,16500,31,13,18,297000,0,0,0,online,Friday,0,6,0,berawan,69,4.2
2025-06-06,P008,Beras 5 kg,kebutuhan_rumah,73500,16,1,15,1102500,0,0,0,online,Friday,0,6,0,berawan,69,4.7
2025-06-06,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,40,12,28,532000,0,0,0,campuran,Friday,0,6,0,berawan,69,4.4
2025-06-06,P010,Aksesori ponsel,aksesoris,26500,24,10,14,371000,0,0,0,offline,Friday,0,6,0,berawan,69,3.9
2025-06-06,P011,Buket mini,kerajinan,43000,18,9,9,348300,10,1,38700,offline,Friday,0,6,0,berawan,69,4.6
2025-06-06,P012,Paket hampers,kerajinan,98500,7,0,7,689500,0,0,0,campuran,Friday,0,6,0,berawan,69,4.6
2025-06-07,P001,Paket nasi lauk,makanan_minuman,18500,145,65,80,1406000,5,1,74000,campuran,Saturday,1,6,0,berawan,128,4.5
2025-06-07,P002,Minuman kopi susu,makanan_minuman,15000,94,22,72,1080000,0,0,0,campuran,Saturday,1,6,0,berawan,128,4.3
2025-06-07,P003,Snack kemasan lokal,makanan_minuman,9500,104,17,87,826500,0,0,0,offline,Saturday,1,6,0,berawan,128,4.2
